ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Cluster
463427,Female,Yes,27.0,Yes,Engineer,1.0,1.0,2.0,Cat_6,0
463428,Male,Yes,26.0,No,Executive,1.0,3.0,5.0,Cat_6,0
463431,Male,Yes,39.0,Yes,Artist,2.552586938083121,2.0,4.0,Cat_4,2
463437,Male,Yes,51.0,Yes,Artist,0.0,2.0,3.0,Cat_6,2
463438,Male,Yes,47.0,No,Entertainment,0.0,2.0,3.0,Cat_6,2
463443,Male,Yes,52.0,Yes,Artist,1.0,2.0,4.0,Cat_6,2
463444,Male,Yes,59.0,Yes,Lawyer,2.552586938083121,3.0,2.0,Cat_6,1
463447,Male,Yes,57.0,No,Engineer,1.0,2.0,2.0,Cat_6,2
463452,Female,Yes,86.0,Yes,Lawyer,1.0,3.0,2.0,Cat_6,1
463460,Male,Yes,49.0,Yes,Artist,2.552586938083121,2.0,2.0,Cat_6,2
463461,Male,No,30.0,No,Doctor,2.552586938083121,1.0,4.0,Cat_4,0
463462,Female,Yes,43.0,No,Engineer,0.0,2.0,4.0,Cat_6,2
463470,Male,No,19.0,No,Healthcare,2.552586938083121,1.0,5.0,Cat_2,0
463472,Male,No,20.0,No,Healthcare,2.552586938083121,1.0,4.0,Cat_6,0
463473,Male,No,19.0,No,Healthcare,2.552586938083121,1.0,3.0,Cat_6,0
463475,Female,Yes,43.0,Yes,Doctor,0.0,1.0,1.0,Cat_6,2
463477,Male,No,31.0,No,Healthcare,0.0,1.0,4.0,Cat_4,0
463483,Male,Yes,30.0,No,Executive,1.0,3.0,2.0,Cat_6,0
463491,Male,Yes,27.0,Yes,Doctor,8.0,2.0,3.0,Cat_6,0
463493,Male,Yes,36.0,Yes,Executive,2.552586938083121,3.0,4.0,Cat_6,2
463499,Male,Yes,47.0,Yes,Executive,0.0,1.0,2.0,Cat_6,2
463500,Male,Yes,35.0,Yes,Executive,1.0,3.0,4.0,Cat_6,0
463503,Male,Yes,25.0,Yes,Entertainment,0.0,1.0,2.0,Cat_7,0
463508,Female,Yes,25.0,No,Artist,0.0,1.0,3.0,Cat_6,0
463509,Male,No,38.0,No,Artist,1.0,1.0,1.0,Cat_3,2
463512,Female,No,32.0,No,Engineer,0.0,1.0,3.0,Cat_6,0
463516,Male,Yes,48.0,No,Executive,1.0,3.0,6.0,Cat_6,2
463527,Female,No,38.0,No,Artist,10.0,1.0,1.0,Cat_6,2
463528,Male,Yes,70.0,No,Executive,2.552586938083121,3.0,2.0,Cat_6,1
463529,Male,No,42.0,Yes,Marketing,2.552586938083121,1.0,1.0,Cat_6,2
463533,Female,Yes,85.0,Yes,Artist,1.0,3.0,2.0,Cat_2,1
463537,Female,No,25.0,Yes,Healthcare,1.0,1.0,3.0,Cat_6,0
463545,Female,No,31.0,Yes,Doctor,1.0,1.0,2.0,Cat_4,0
463548,Female,No,20.0,No,Healthcare,3.0,1.0,4.0,Cat_4,0
463550,Female,Yes,37.0,Yes,Artist,0.0,2.0,2.0,Cat_4,2
463553,Male,No,33.0,Yes,Artist,8.0,1.0,2.0,Cat_6,0
463554,Female,No,52.0,No,Artist,5.0,1.0,1.0,Cat_6,2
463557,Male,No,26.0,Yes,Doctor,0.0,1.0,3.0,Cat_6,0
463560,Female,No,21.0,No,Healthcare,9.0,1.0,5.0,Cat_4,0
463561,Female,No,42.0,Yes,Engineer,0.0,1.0,1.0,Cat_6,2
463566,Female,Yes,35.0,Yes,Homemaker,2.552586938083121,2.0,4.0,Cat_2,0
463572,Male,Yes,39.0,Yes,Artist,0.0,2.0,4.0,Cat_6,2
463577,Female,Yes,41.0,Yes,Doctor,1.0,2.0,2.0,Cat_6,2
463586,Female,No,18.0,No,Healthcare,1.0,1.0,5.0,Cat_6,0
463588,Male,No,22.0,No,Healthcare,0.0,1.0,1.0,Cat_6,0
463598,Female,Yes,25.0,No,Engineer,2.0,1.0,2.0,Cat_6,0
463601,Female,No,20.0,No,Healthcare,4.0,1.0,5.0,,0
463603,Female,No,18.0,No,Entertainment,0.0,1.0,4.0,Cat_2,0
463605,Female,No,20.0,No,Healthcare,1.0,1.0,5.0,Cat_5,0
463606,Male,No,21.0,No,Marketing,0.0,1.0,4.0,Cat_2,0
463614,Female,No,25.0,No,Healthcare,1.0,1.0,4.0,Cat_3,0
463615,Female,Yes,60.0,Yes,Artist,2.552586938083121,2.0,2.0,Cat_6,1
463616,Female,Yes,46.0,No,Engineer,0.0,2.0,5.0,Cat_3,2
463619,Male,Yes,68.0,No,Executive,1.0,3.0,2.0,Cat_6,1
463620,Male,No,21.0,No,Healthcare,1.0,1.0,4.0,Cat_2,0
463623,Male,No,27.0,Yes,Doctor,0.0,1.0,3.0,Cat_6,0
463624,Male,Yes,59.0,Yes,Executive,1.0,3.0,4.0,Cat_6,1
463628,Female,No,26.0,Yes,Artist,8.0,1.0,1.0,Cat_6,0
463632,Male,Yes,26.0,Yes,Artist,0.0,2.0,2.0,Cat_6,0
463638,Female,Yes,32.0,No,Doctor,1.0,2.0,2.0,Cat_7,0
463639,Male,No,33.0,No,Healthcare,0.0,1.0,6.0,Cat_6,0
463640,Male,No,28.0,Yes,Healthcare,0.0,1.0,3.0,Cat_6,0
463644,Female,No,30.0,Yes,Healthcare,0.0,1.0,3.0,Cat_7,0
463652,Female,No,32.0,Yes,Artist,2.552586938083121,1.0,1.0,Cat_6,0
463654,Female,No,41.0,No,Engineer,3.0,1.0,3.0,Cat_3,2
463655,Male,Yes,42.0,Yes,Artist,13.0,1.0,2.0,Cat_6,2
463661,Female,Yes,45.0,Yes,Doctor,1.0,2.0,4.0,Cat_6,2
463663,Female,No,39.0,Yes,Artist,1.0,1.0,2.0,Cat_6,2
463664,Female,No,29.0,No,Engineer,0.0,1.0,1.0,Cat_6,0
463665,Male,Yes,46.0,Yes,Entertainment,1.0,2.0,3.0,Cat_6,2
463669,Female,Yes,26.0,Yes,Marketing,5.0,3.0,4.0,Cat_2,0
463670,Female,No,26.0,Yes,Healthcare,2.552586938083121,1.0,4.0,Cat_6,0
463689,Female,Yes,41.0,Yes,Doctor,1.0,1.0,2.8253778838504378,Cat_6,2
463699,Female,Yes,38.0,Yes,Marketing,9.0,1.0,3.0,Cat_6,2
463703,Male,Yes,69.0,No,Executive,1.0,3.0,4.0,Cat_6,1
463704,Male,No,46.0,Yes,Artist,0.0,1.0,2.0,Cat_6,2
463707,Female,No,40.0,No,Artist,0.0,1.0,1.0,Cat_5,2
463713,Male,No,25.0,No,Engineer,9.0,1.0,3.0,Cat_4,0
463714,Male,Yes,59.0,No,Artist,1.0,2.0,2.0,Cat_4,1
463716,Male,No,26.0,No,Doctor,1.0,1.0,4.0,Cat_6,0
463718,Female,No,33.0,Yes,Artist,0.0,1.0,4.0,Cat_6,0
463722,Male,Yes,56.0,Yes,Executive,8.0,3.0,2.0,Cat_6,2
463724,Male,No,30.0,No,Healthcare,0.0,1.0,5.0,Cat_4,0
463726,Female,No,26.0,No,Healthcare,0.0,1.0,3.0,Cat_6,0
463727,Female,No,28.0,No,Doctor,0.0,1.0,5.0,Cat_3,0
463728,Female,Yes,28.0,No,Doctor,0.0,2.0,6.0,Cat_6,0
463732,Male,No,20.0,No,Healthcare,1.0,1.0,4.0,Cat_6,0
463734,Male,Yes,41.0,No,Executive,1.0,2.0,3.0,Cat_6,2
463741,Male,Yes,37.0,Yes,Artist,0.0,3.0,3.0,Cat_6,2
463745,Male,Yes,59.0,Yes,Artist,1.0,2.0,3.0,Cat_3,1
463747,Female,Yes,43.0,Yes,Artist,0.0,2.0,2.0,Cat_6,2
463748,Male,No,20.0,No,Healthcare,1.0,1.0,3.0,Cat_6,0
463753,Female,No,30.0,Yes,Healthcare,1.0,1.0,5.0,Cat_2,0
463756,Male,Yes,66.0,No,Executive,0.0,2.0,2.0,Cat_6,1
463761,Male,Yes,28.0,Yes,Artist,1.0,2.0,3.0,Cat_6,0
463764,Male,Yes,49.0,Yes,Entertainment,0.0,2.0,3.0,Cat_6,2
463766,Female,Yes,61.0,Yes,Artist,0.0,2.0,3.0,,1
463767,Male,Yes,27.0,Yes,Artist,9.0,2.0,2.0,Cat_6,0
463768,Female,Yes,35.0,No,Engineer,1.0,1.0,1.0,Cat_4,0
463774,Male,Yes,33.0,Yes,Healthcare,0.0,2.0,2.0,Cat_6,0
463776,Female,Yes,36.0,Yes,Artist,2.0,2.0,2.0,Cat_6,2
463782,Female,No,27.0,Yes,Artist,9.0,1.0,1.0,Cat_6,0
463783,Female,No,29.0,No,Healthcare,2.552586938083121,1.0,2.8253778838504378,,0
463784,Female,No,31.0,No,Engineer,1.0,1.0,5.0,Cat_4,0
463785,Female,No,30.0,No,Healthcare,0.0,1.0,4.0,Cat_4,0
463786,Female,Yes,43.0,Yes,Artist,2.552586938083121,2.0,2.0,Cat_6,2
463790,Male,Yes,47.0,No,Executive,1.0,1.0,4.0,Cat_4,2
463792,Female,No,42.0,No,Engineer,2.552586938083121,1.0,1.0,Cat_6,2
463794,Female,No,33.0,Yes,Healthcare,2.552586938083121,1.0,5.0,Cat_2,0
463799,Female,No,36.0,Yes,Artist,1.0,1.0,4.0,Cat_2,2
463800,Female,No,30.0,Yes,Engineer,1.0,1.0,3.0,Cat_6,0
463804,Male,Yes,60.0,Yes,Artist,9.0,1.0,1.0,Cat_6,1
463807,Female,No,32.0,Yes,Healthcare,0.0,1.0,3.0,Cat_4,0
463811,Female,Yes,32.0,Yes,Artist,0.0,2.0,2.0,Cat_4,0
463814,Female,No,28.0,No,Healthcare,7.0,1.0,3.0,Cat_5,0
463816,Male,Yes,46.0,Yes,Healthcare,2.0,3.0,4.0,Cat_7,2
463818,Female,Yes,38.0,Yes,Artist,4.0,1.0,1.0,Cat_6,2
463819,Male,Yes,28.0,,Artist,8.0,1.0,2.8253778838504378,Cat_6,0
463821,Male,Yes,30.0,Yes,Entertainment,7.0,1.0,2.0,Cat_6,0
463825,Female,Yes,52.0,Yes,Artist,0.0,2.0,3.0,,2
463827,Female,Yes,46.0,Yes,Engineer,1.0,2.0,4.0,Cat_6,2
463828,Male,Yes,37.0,No,Engineer,0.0,2.0,2.0,Cat_1,2
463830,Female,No,25.0,Yes,Engineer,2.0,1.0,3.0,Cat_6,0
463834,Female,Yes,43.0,Yes,Engineer,1.0,2.0,4.0,Cat_6,2
463835,Male,No,32.0,No,Marketing,0.0,1.0,4.0,Cat_6,0
463842,Female,Yes,50.0,Yes,Engineer,1.0,3.0,4.0,Cat_6,2
463847,Male,Yes,43.0,No,Artist,3.0,2.0,3.0,Cat_6,2
463856,Male,Yes,37.0,Yes,Artist,0.0,2.0,2.0,Cat_4,2
463857,Male,Yes,61.0,No,Healthcare,0.0,3.0,4.0,Cat_7,1
463859,Male,Yes,39.0,Yes,Artist,5.0,2.0,2.0,Cat_6,2
463865,Male,Yes,46.0,Yes,Artist,1.0,2.0,5.0,Cat_6,2
463877,Male,Yes,37.0,No,Entertainment,0.0,2.0,4.0,Cat_4,2
463880,Female,Yes,36.0,No,Engineer,0.0,1.0,3.0,Cat_2,2
463884,Female,No,28.0,No,Artist,0.0,1.0,1.0,Cat_6,0
463891,Male,Yes,86.0,Yes,Lawyer,0.0,1.0,1.0,Cat_6,1
463892,Male,No,42.0,Yes,Artist,8.0,1.0,1.0,Cat_6,2
463904,Male,Yes,82.0,Yes,Executive,1.0,1.0,1.0,Cat_6,1
463917,Female,No,18.0,No,Healthcare,1.0,1.0,8.0,Cat_4,0
463923,Female,No,18.0,No,Engineer,0.0,1.0,4.0,Cat_6,0
463924,Female,No,36.0,Yes,Artist,1.0,1.0,1.0,Cat_5,2
463926,Female,No,26.0,No,Engineer,1.0,1.0,6.0,Cat_6,0
463931,Male,Yes,49.0,Yes,Entertainment,1.0,2.0,2.0,Cat_6,2
463932,Female,Yes,69.0,Yes,Artist,1.0,2.0,3.0,Cat_6,1
463941,Female,No,29.0,No,Artist,1.0,1.0,6.0,Cat_4,0
463943,Male,No,68.0,Yes,Entertainment,1.0,1.0,2.0,Cat_6,1
463946,Male,No,33.0,No,Healthcare,4.0,1.0,3.0,Cat_4,0
463948,Male,Yes,38.0,No,Executive,3.0,3.0,5.0,Cat_6,2
463951,Male,Yes,52.0,No,Entertainment,1.0,2.0,3.0,Cat_6,2
463955,Male,Yes,28.0,Yes,Artist,1.0,1.0,2.0,Cat_6,0
463958,Female,No,27.0,No,Healthcare,1.0,1.0,5.0,Cat_2,0
463961,Female,No,28.0,No,Engineer,0.0,1.0,4.0,Cat_4,0
463963,Female,Yes,25.0,No,Engineer,7.0,3.0,3.0,Cat_6,0
463966,Female,No,30.0,Yes,Artist,8.0,1.0,1.0,Cat_6,0
463978,Male,Yes,40.0,Yes,Artist,1.0,2.0,3.0,Cat_2,2
463980,Female,No,25.0,Yes,Artist,0.0,1.0,9.0,Cat_6,0
463981,Female,No,30.0,Yes,Artist,5.0,1.0,1.0,,0
463983,Female,Yes,43.0,No,Engineer,0.0,2.0,2.0,Cat_4,2
463986,Female,No,26.0,Yes,Artist,1.0,1.0,4.0,Cat_6,0
463997,Female,Yes,37.0,No,Entertainment,0.0,2.0,3.0,Cat_6,2
464000,Female,No,28.0,No,Healthcare,1.0,1.0,5.0,Cat_7,0
464004,Female,Yes,31.0,No,Marketing,1.0,1.0,5.0,Cat_4,0
464007,Male,Yes,46.0,Yes,Artist,1.0,1.0,3.0,Cat_6,2
464009,Female,Yes,47.0,Yes,Artist,5.0,2.0,4.0,Cat_6,2
464010,Male,No,28.0,No,Healthcare,1.0,1.0,4.0,Cat_6,0
464013,Male,No,30.0,No,Healthcare,0.0,1.0,1.0,Cat_6,0
464016,Female,,29.0,Yes,Entertainment,1.0,3.0,1.0,Cat_1,0
464019,Male,No,23.0,No,Artist,2.0,1.0,5.0,Cat_6,0
464021,Female,No,22.0,No,Healthcare,1.0,1.0,5.0,Cat_6,0
464023,Male,No,20.0,No,Healthcare,1.0,1.0,5.0,Cat_7,0
464030,Male,No,22.0,No,Entertainment,1.0,1.0,4.0,Cat_6,0
464031,Female,No,19.0,No,Healthcare,0.0,1.0,4.0,Cat_6,0
464032,Male,No,21.0,No,Healthcare,1.0,1.0,3.0,Cat_6,0
464033,Female,No,19.0,No,Healthcare,0.0,1.0,4.0,Cat_6,0
464039,Male,No,39.0,Yes,Artist,1.0,1.0,2.0,Cat_6,2
464042,Female,Yes,38.0,Yes,Artist,8.0,1.0,2.0,Cat_6,2
464046,Male,No,33.0,Yes,Healthcare,3.0,1.0,1.0,Cat_6,0
464048,Female,No,38.0,Yes,Homemaker,4.0,1.0,1.0,Cat_6,2
464049,Female,No,29.0,Yes,Healthcare,0.0,1.0,3.0,Cat_6,0
464053,Female,Yes,35.0,No,Entertainment,4.0,1.0,1.0,Cat_6,0
464054,Male,Yes,32.0,Yes,Artist,9.0,2.0,2.0,Cat_6,0
464059,Male,Yes,59.0,Yes,Artist,0.0,1.0,1.0,Cat_6,1
464063,Female,No,32.0,Yes,Doctor,0.0,1.0,1.0,Cat_6,0
464066,Female,No,29.0,Yes,Healthcare,8.0,1.0,3.0,Cat_4,0
464067,Female,No,31.0,Yes,Entertainment,0.0,1.0,4.0,Cat_2,0
464068,Male,Yes,59.0,No,Executive,0.0,3.0,4.0,Cat_6,1
464071,Male,Yes,87.0,Yes,Lawyer,0.0,3.0,2.0,Cat_6,1
464072,Male,Yes,53.0,Yes,Executive,0.0,1.0,2.0,Cat_6,2
464076,Male,Yes,83.0,No,Lawyer,0.0,3.0,2.0,Cat_6,1
464084,Male,No,33.0,No,Healthcare,1.0,1.0,5.0,Cat_4,0
464087,Female,No,26.0,No,Engineer,2.552586938083121,1.0,4.0,Cat_6,0
464089,Female,Yes,39.0,Yes,Artist,7.0,3.0,5.0,,2
464096,Female,No,27.0,No,Healthcare,1.0,1.0,5.0,Cat_4,0
464099,Female,Yes,42.0,Yes,Artist,5.0,2.0,2.0,Cat_4,2
464103,Male,Yes,46.0,Yes,Artist,4.0,2.0,2.0,Cat_6,2
464110,Male,Yes,63.0,Yes,Doctor,0.0,3.0,2.0,Cat_6,1
464112,Male,No,32.0,Yes,Doctor,1.0,1.0,2.0,Cat_6,0
464115,Female,No,38.0,Yes,Engineer,0.0,1.0,3.0,Cat_6,2
464118,Male,No,38.0,Yes,Entertainment,1.0,1.0,2.0,Cat_6,2
464121,Female,Yes,63.0,Yes,Engineer,1.0,1.0,1.0,Cat_6,1
464123,Female,No,45.0,Yes,Artist,1.0,1.0,1.0,Cat_6,2
464127,Female,No,33.0,Yes,Healthcare,1.0,1.0,5.0,Cat_2,0
464132,Male,No,27.0,No,Entertainment,0.0,1.0,2.0,Cat_6,0
464137,Female,Yes,87.0,No,Artist,7.0,3.0,2.0,Cat_7,1
464139,Female,No,25.0,No,Healthcare,14.0,1.0,1.0,Cat_6,0
464144,Male,Yes,61.0,Yes,Artist,0.0,2.0,4.0,Cat_6,1
464152,Male,Yes,41.0,Yes,Artist,1.0,3.0,4.0,Cat_6,2
464162,Male,Yes,86.0,Yes,Lawyer,2.552586938083121,3.0,2.0,Cat_6,1
464167,Male,Yes,51.0,Yes,Executive,4.0,3.0,3.0,Cat_6,2
464169,Male,,83.0,No,Lawyer,0.0,3.0,2.0,Cat_6,1
464172,Male,Yes,60.0,Yes,Artist,3.0,3.0,3.0,Cat_6,1
464173,Male,Yes,65.0,Yes,Artist,6.0,2.0,3.0,Cat_6,1
464175,Female,No,32.0,No,Healthcare,1.0,1.0,2.8253778838504378,Cat_6,0
464176,Female,Yes,41.0,Yes,Artist,1.0,1.0,1.0,Cat_6,2
464179,Female,Yes,56.0,Yes,Artist,0.0,2.0,3.0,Cat_6,2
464180,Female,Yes,74.0,No,Lawyer,1.0,3.0,2.0,Cat_6,1
464182,Male,Yes,39.0,Yes,Artist,4.0,2.0,2.0,Cat_2,2
464183,Female,No,42.0,No,Artist,2.0,1.0,2.0,Cat_6,2
464185,Male,Yes,68.0,Yes,Artist,5.0,3.0,2.0,Cat_6,1
464195,Male,No,30.0,Yes,Artist,1.0,1.0,1.0,Cat_6,0
464200,Female,No,32.0,No,Healthcare,1.0,1.0,3.0,Cat_6,0
464202,Male,Yes,43.0,Yes,Artist,13.0,1.0,1.0,Cat_6,2
464204,Female,Yes,40.0,Yes,Artist,3.0,3.0,2.0,Cat_5,2
464205,Female,Yes,87.0,No,Entertainment,0.0,3.0,2.0,Cat_6,1
464206,Male,Yes,43.0,No,Entertainment,1.0,1.0,2.0,Cat_6,2
464211,Male,Yes,48.0,Yes,Doctor,1.0,2.0,3.0,Cat_2,2
464212,Female,Yes,58.0,Yes,Marketing,0.0,2.0,2.0,Cat_6,1
464216,Male,Yes,52.0,Yes,Artist,2.552586938083121,3.0,3.0,Cat_6,2
464217,Female,No,30.0,No,Healthcare,14.0,1.0,3.0,Cat_6,0
464223,Female,Yes,53.0,Yes,Artist,2.0,1.0,2.0,Cat_6,2
464226,Female,Yes,56.0,Yes,Artist,3.0,2.0,3.0,Cat_6,2
464231,Male,Yes,48.0,Yes,Artist,1.0,2.0,4.0,Cat_6,2
464232,Male,Yes,28.0,No,Doctor,1.0,1.0,5.0,Cat_6,0
464246,Female,Yes,61.0,Yes,Artist,0.0,2.0,2.0,Cat_6,1
464254,Male,Yes,62.0,Yes,Entertainment,1.0,2.0,3.0,Cat_6,1
464255,Female,Yes,49.0,Yes,Artist,1.0,2.0,5.0,Cat_4,2
464257,Male,Yes,40.0,,Entertainment,0.0,3.0,2.0,Cat_6,2
464265,Male,Yes,62.0,Yes,Entertainment,1.0,1.0,2.0,Cat_6,1
464269,Male,No,35.0,Yes,Entertainment,1.0,1.0,2.8253778838504378,Cat_1,0
464270,Female,No,48.0,Yes,Artist,4.0,1.0,1.0,Cat_6,2
464271,Female,Yes,36.0,Yes,Artist,1.0,2.0,3.0,Cat_2,2
464274,Female,Yes,56.0,Yes,Artist,1.0,2.0,5.0,Cat_6,2
464276,Female,Yes,66.0,No,Marketing,0.0,3.0,2.0,Cat_1,1
464283,Male,No,40.0,Yes,Artist,6.0,1.0,2.0,Cat_6,2
464286,Female,Yes,57.0,Yes,Artist,0.0,2.0,2.0,Cat_6,2
464287,Male,Yes,42.0,Yes,Artist,2.552586938083121,2.0,3.0,Cat_2,2
464289,Male,Yes,35.0,No,Marketing,1.0,1.0,3.0,Cat_6,0
464292,Male,Yes,58.0,Yes,Artist,0.0,2.0,2.0,Cat_6,1
464297,Male,No,29.0,No,Artist,8.0,1.0,5.0,Cat_5,0
464298,Male,No,26.0,No,Doctor,0.0,1.0,1.0,Cat_6,0
464308,Female,Yes,84.0,Yes,Lawyer,1.0,3.0,2.0,Cat_6,1
464318,Male,Yes,86.0,Yes,Executive,0.0,1.0,1.0,Cat_6,1
464320,Male,Yes,77.0,No,Lawyer,1.0,3.0,2.0,Cat_6,1
464326,Female,No,37.0,Yes,Artist,0.0,1.0,3.0,Cat_6,2
464332,Male,Yes,74.0,No,Executive,0.0,3.0,2.0,Cat_6,1
464339,Male,No,27.0,No,Artist,1.0,1.0,2.0,Cat_6,0
464344,Female,Yes,56.0,Yes,Artist,0.0,1.0,1.0,Cat_6,2
464351,Female,No,27.0,Yes,Healthcare,0.0,1.0,1.0,Cat_6,0
464364,Male,Yes,39.0,Yes,Artist,7.0,2.0,2.0,Cat_6,2
464368,Male,Yes,35.0,Yes,Entertainment,3.0,2.0,2.0,Cat_6,0
464370,Male,Yes,66.0,Yes,Entertainment,1.0,2.0,2.0,Cat_6,1
464373,Female,No,47.0,Yes,Artist,0.0,1.0,2.0,Cat_6,2
464378,Female,Yes,36.0,Yes,Artist,8.0,2.0,2.0,Cat_6,2
464381,Male,Yes,43.0,Yes,Artist,4.0,2.0,2.0,Cat_6,2
464382,Female,Yes,55.0,Yes,Artist,0.0,2.0,4.0,Cat_6,2
464386,Male,Yes,41.0,Yes,Doctor,0.0,2.0,3.0,Cat_6,2
464387,Female,No,26.0,Yes,Artist,9.0,1.0,5.0,Cat_6,0
464389,Male,Yes,72.0,Yes,Artist,0.0,3.0,2.0,Cat_2,1
464392,Male,Yes,59.0,,Artist,0.0,2.0,2.0,Cat_6,1
464396,Male,Yes,38.0,Yes,Entertainment,1.0,2.0,3.0,Cat_6,2
464412,Male,Yes,72.0,No,Lawyer,1.0,1.0,2.0,Cat_6,1
464424,Male,No,31.0,Yes,Healthcare,1.0,1.0,4.0,Cat_6,0
464425,Male,No,41.0,Yes,Artist,9.0,1.0,1.0,Cat_6,2
464432,Male,No,25.0,No,Engineer,9.0,1.0,2.0,Cat_3,0
464433,Male,No,29.0,Yes,Artist,2.552586938083121,1.0,2.8253778838504378,Cat_2,0
464436,Male,Yes,83.0,Yes,Lawyer,0.0,3.0,2.0,Cat_4,1
464437,Female,Yes,51.0,Yes,Engineer,0.0,2.0,4.0,Cat_6,2
464441,Male,Yes,40.0,Yes,Artist,0.0,1.0,2.0,Cat_2,2
464451,Female,Yes,76.0,Yes,Artist,0.0,2.0,2.0,Cat_6,1
464456,Male,Yes,29.0,Yes,Artist,1.0,1.0,4.0,Cat_6,0
464468,Male,Yes,46.0,Yes,Artist,1.0,1.0,3.0,Cat_6,2
464473,Female,Yes,58.0,Yes,Artist,0.0,2.0,4.0,Cat_6,1
464474,Female,No,46.0,Yes,Artist,1.0,1.0,1.0,Cat_6,2
464478,Female,Yes,74.0,No,Lawyer,0.0,3.0,2.0,Cat_6,1
464481,Male,Yes,53.0,Yes,Executive,1.0,3.0,3.0,Cat_6,2
464482,Male,Yes,63.0,Yes,Artist,1.0,1.0,1.0,Cat_6,1
464483,Female,Yes,49.0,Yes,Artist,1.0,2.0,3.0,Cat_6,2
464485,Male,No,25.0,Yes,Entertainment,5.0,1.0,2.0,Cat_3,0
464487,Male,No,46.0,No,Engineer,1.0,1.0,3.0,Cat_4,2
464488,Female,No,43.0,Yes,Artist,7.0,1.0,9.0,Cat_6,2
464494,Female,Yes,58.0,Yes,Artist,1.0,2.0,4.0,Cat_3,1
464499,Male,Yes,41.0,Yes,Executive,1.0,3.0,4.0,Cat_6,2
464501,Female,No,28.0,No,Healthcare,1.0,1.0,3.0,Cat_6,0
464504,Male,No,26.0,Yes,Healthcare,0.0,1.0,4.0,Cat_6,0
464506,Male,No,29.0,Yes,Healthcare,9.0,1.0,2.0,Cat_4,0
464517,Male,No,33.0,Yes,Healthcare,0.0,1.0,2.8253778838504378,Cat_5,0
464522,Female,No,39.0,Yes,Engineer,14.0,1.0,1.0,Cat_6,2
464526,Male,Yes,51.0,Yes,Entertainment,0.0,2.0,4.0,Cat_6,2
464528,Male,Yes,46.0,Yes,Entertainment,4.0,3.0,4.0,Cat_2,2
464533,Male,Yes,38.0,No,Executive,2.552586938083121,3.0,6.0,Cat_6,2
464536,Male,Yes,26.0,Yes,Artist,1.0,2.0,3.0,Cat_6,0
464540,Female,Yes,42.0,Yes,Engineer,1.0,2.0,4.0,Cat_4,2
464544,Female,Yes,43.0,Yes,Entertainment,5.0,2.0,3.0,Cat_6,2
464549,Male,Yes,53.0,Yes,Executive,1.0,1.0,4.0,Cat_6,2
464550,Male,Yes,46.0,Yes,Artist,2.552586938083121,1.0,4.0,Cat_6,2
464552,Female,Yes,40.0,Yes,Artist,1.0,2.0,3.0,Cat_4,2
464553,Male,Yes,71.0,Yes,Artist,1.0,1.0,2.0,Cat_6,1
464555,Male,Yes,32.0,Yes,Marketing,13.0,3.0,4.0,Cat_4,0
464560,Male,No,41.0,Yes,Entertainment,9.0,1.0,2.0,Cat_6,2
464561,Female,No,46.0,Yes,Entertainment,8.0,1.0,2.0,Cat_6,2
464566,Male,Yes,40.0,Yes,Executive,0.0,3.0,4.0,Cat_6,2
464569,Male,No,29.0,No,Doctor,1.0,1.0,5.0,Cat_6,0
464570,Male,Yes,25.0,Yes,Doctor,1.0,2.0,2.0,Cat_6,0
464572,Female,Yes,52.0,Yes,Marketing,0.0,1.0,1.0,Cat_6,2
464576,Male,No,30.0,Yes,Doctor,9.0,1.0,5.0,Cat_6,0
464577,Female,Yes,25.0,Yes,Healthcare,12.0,3.0,2.0,Cat_6,0
464580,Male,No,32.0,No,Artist,9.0,1.0,4.0,Cat_6,0
464581,Female,No,33.0,No,Doctor,2.552586938083121,1.0,4.0,Cat_6,0
464586,Female,No,49.0,Yes,Artist,1.0,1.0,1.0,Cat_3,2
464593,Female,No,43.0,Yes,Doctor,1.0,1.0,4.0,Cat_2,2
464594,Male,Yes,48.0,Yes,Artist,1.0,1.0,1.0,Cat_2,2
464597,Male,No,41.0,No,Artist,5.0,1.0,2.0,Cat_6,2
464601,Female,No,29.0,Yes,Healthcare,9.0,1.0,2.0,Cat_6,0
464603,Female,No,35.0,Yes,Artist,0.0,1.0,2.0,Cat_3,0
464606,Male,Yes,41.0,Yes,Artist,1.0,2.0,2.0,Cat_6,2
464607,Female,Yes,47.0,Yes,Artist,1.0,2.0,4.0,Cat_2,2
464608,Female,Yes,53.0,Yes,Artist,1.0,2.0,3.0,Cat_6,2
464618,Male,,40.0,Yes,Artist,5.0,1.0,1.0,Cat_6,2
464620,Female,Yes,40.0,Yes,Artist,0.0,3.0,2.0,Cat_6,2
464621,Male,Yes,46.0,Yes,Artist,0.0,1.0,1.0,Cat_6,2
464637,Female,No,36.0,Yes,Marketing,2.552586938083121,1.0,4.0,Cat_4,2
464641,Female,Yes,71.0,Yes,Lawyer,2.0,1.0,6.0,Cat_1,1
464652,Female,Yes,30.0,No,Engineer,5.0,2.0,2.0,Cat_4,0
464654,Female,Yes,40.0,No,Engineer,1.0,2.0,4.0,Cat_4,2
464664,Male,Yes,43.0,No,Entertainment,0.0,2.0,5.0,Cat_4,2
464666,Male,Yes,40.0,Yes,Entertainment,3.0,2.0,3.0,Cat_4,2
